paper id,year,title,abstract,url
c217ec1feb1c2362a9a856f72712d36259785615,2023,Heterogeneity of tumor immune microenvironment of EGFR ALK positive tumors versus EGFR ALK negative tumors in resected brain metastases from lung adenocarcinoma,Background Previous studies found that lung adenocarcinomas LUAD with EGFR positive and ALK positive were less responsive to immunotherapy which may be associated with a suppressive tumor immune microenvironment TIME Given the discordance in the TIME between primary lung cancer and brain metastasis it is urgent to explore the TIME in patients with EGFR ALK positive LUAD with brain metastases BMs Methods The transcriptome feature of formalin fixed and paraffin embedded samples of BMs and paired primary LUAD from patients with LUAD BMs was illustrated by RNA sequencing Six of them were available for paired sample analysis Then after excluding co occurring patients we divided BMs patients into EGFR ALK positive and EGFR ALK negative patients The differences in immune profiling between the two groups were analyzed from three dimensions TIME T cell receptor repertoire and immunohistochemistry Finally the survival data of patients were collected Results Compared with primary LUAD BMs present an immunosuppressed TIME manifested as inhibition of immune related pathways low expression of immune checkpoint decreased infiltration of CD T cells and cytotoxic lymphocyte increased proportion of suppressive M macrophages In different subgroups based on EGFR ALK gene variation status both EGFR positive and ALK positive tumors present a relatively immunosuppressive microenvironment but the heterogeneity of tumor microenvironment may undergo different mechanisms EGFR positive BMs showed decreased CD T cells and increased regulatory T cells Treg cells while ALK positive BMs showed decreased CD T cells and increased M macrophages Moreover in the TCGA LUAD cohort EGFR positive tumors showed reduced CD T cell infiltrations p and borderline significantly higher Tregs than EGFR ALK negative p In parallel ALK positive tumors had higher median M macrophages infiltrations than EGFR ALK negative p although there was no statistical significance Collectively there was a similar immunosuppressive milieu between EGFR ALK positive primary LUAD and BMs Moreover survival analysis uncovered higher CD A expression cytotoxic lymphocyte infiltration and immune scores were significantly associated with better prognosis in both EGFR ALK positive and EGFR ALK negative groups Conclusion This study found that LUAD derived BMs exhibited an immunosuppressive TIME and revealed that EGFR positive and ALK positive BMs exhibited different immunosuppressive characteristics Meanwhile EGFR negative BMs showed a potential benefit to immunotherapy These findings boost molecular and clinical understanding of LUAD BMs,https://www.semanticscholar.org/paper/c217ec1feb1c2362a9a856f72712d36259785615
6ac44800e3992a52c16a4f22eb6466715b738096,2023,Tumor microenvironment in glioblastoma Current and emerging concepts,Abstract Glioblastoma GBM tumor microenvironment TME is a highly heterogeneous and complex system which in addition to cancer cells consists of various resident brain and immune cells as well as cells in transit through the tumor such as marrow derived immune cells The TME is a dynamic environment which is heavily influenced by alterations in cellular composition cell to cell contact and cellular metabolic products as well as other chemical factors such as pH and oxygen levels Emerging evidence suggests that GBM cells appear to reprogram their the TME and hijack microenvironmental elements to facilitate rapid proliferation invasion migration and survival thus generating treatment resistance GBM cells interact with their microenvironment directly through cell to cell by interaction mediated by cell surface molecules or indirectly through apocrine or paracrine signaling via cytokines growth factors and extracellular vehicles The recent discovery of neuron glioma interfaces and neurotransmitter based interactions has uncovered novel mechanisms that favor tumor cell survival and growth Here we review the known and emerging evidence related to the communication between GBM cells and various components of its TME discuss models for studying the TME and outline current studies targeting components of the TME for therapeutic purposes,https://www.semanticscholar.org/paper/6ac44800e3992a52c16a4f22eb6466715b738096
e5c98d8f52fdaf8f114e46ad066edc39e86e80eb,2023,CAR neutrophil mediated delivery of tumor microenvironment responsive nanodrugs for glioblastoma chemo immunotherapy,None,https://www.semanticscholar.org/paper/e5c98d8f52fdaf8f114e46ad066edc39e86e80eb
c26419f29d75265f2a4fdc0b696157bcf471b350,2021,Metabolic Tumor Microenvironment Characterization of Contrast Enhancing Brain Tumors Using Physiologic MRI,The tumor microenvironment is a critical regulator of cancer development and progression as well as treatment response and resistance in brain neoplasms The available techniques for investigation however are not well suited for noninvasive in vivo characterization in humans A total of patients females males with newly diagnosed contrast enhancing brain tumors glioblastoma brain metastases primary central nervous system CNS lymphomas PCNSLs and meningiomas were examined with a previously established physiological MRI protocol including quantitative blood oxygen level dependent imaging and vascular architecture mapping Six MRI biomarker maps for oxygen metabolism and neovascularization were fused for classification of five different tumor microenvironments glycolysis oxidative phosphorylation OxPhos hypoxia with without neovascularization and necrosis Glioblastoma showed the highest metabolic heterogeneity followed by brain metastasis with a glycolysis to OxPhos ratio of approximately in both tumor entities In addition glioblastoma revealed a significant higher percentage of hypoxia compared to all three other brain tumor entities brain metastasis p PCNSL p and meningioma p A more aggressive biological brain tumor behavior was associated with a higher percentage of hypoxia and necrosis and a lower percentage of remaining vital tumor tissue and aerobic glycolysis The proportion of oxidative phosphorylation however was rather similar for all four brain tumor entities Tumor microenvironment TME mapping provides insights into neurobiological differences of contrast enhancing brain tumors and deserves further clinical cancer research attention Although there is a long roadmap ahead TME mapping may become useful in order to develop new diagnostic and therapeutic approaches,https://www.semanticscholar.org/paper/c26419f29d75265f2a4fdc0b696157bcf471b350
b1e4e27bb09b6490fb6ef3c92ef7486e591cd166,2021,Phytogalactolipid dLGG Inhibits Mouse Melanoma Brain Metastasis through Regulating Oxylipin Activity and Re Programming Macrophage Polarity in the Tumor Microenvironment,Simple Summary Metastatic brain melanoma is a common metastatic cancer with a high mortality rate Current clinical regimens use the anti angiogenesis drug bevacizumab Avastin and or Lipo DOX a drug capable penetrating the blood brain barrier however both commonly result in adverse side effects and limited treatment results This study provides evidence to support the function of a phyto glyceroglycolipid di O linolenoyl O galactopyranosyl sn glycerol dLGG in inhibiting melanoma brain metastasis MBM in mice through reprogramming the tumor microenvironment and interacting with melanoma cells and macrophages The novel function of oxylipin EpOMEs EpOMEs in preventing melanoma cell invasion and microglia macrophage distribution and polarization in the tumor microenvironment is presented The novel anti melanoma function and underlying molecular mechanism of dLGG proposed herein can be considered as a novel therapeutic strategy to combat MBM Abstract Current conventional cancer therapies for melanoma brain metastasis MBM remain ineffective In this study we demonstrated the bioefficacy of a phyto glyceroglycolipid di O linolenoyl O galactopyranosyl sn glycerol dLGG alone or in combination with liposomal doxorubicin Lip DOX or Avastin against MBM in a syngeneic B BM COX Luc brain seeking melanoma mouse model Treatment with dLGG dLGG dLGG Avastin Lipo DOX dLGG Lipo DOX or Lipo DOX Avastin suppressed respectively and of MBM in mice relative to the untreated tumor control Metastatic PD L melanoma cells infiltration of M like macrophages and CD endothelial cells and high expression levels of LOX CYP A enzymes in the brain tumor microenvironment of the tumor control mice were significantly attenuated in dLGG treated mice conversely M like resident microglia and cytotoxic T cells were increased A lipidomics study showed that dLGG promoted B BM cells to secrete oxylipins EpOMEs into the culture medium Furthermore the conditioned medium of B BM cells pretreated with dLGG or EpOMEs EpOMEs drove M like macrophages to polarize into M like macrophages in vitro An ex vivo D culture assay further demonstrated that dLGG EpOME or EpOME EpOME pretreatment attenuated B BM cells invading brain tissue and prevented microglia macrophages infiltrating into the interface of melanoma plug and brain organ tissue In summary this report provides a novel therapeutic strategy and mechanistic insights into phytogalactolipid dLGG for combating MBM,https://www.semanticscholar.org/paper/b1e4e27bb09b6490fb6ef3c92ef7486e591cd166
36a4b1ad97a8f71fc6bb8d309e77e248439f693c,2021,Tumor Cell Invasion and the Tumor Microenvironment Special Focus on Brain Tumors,None,https://www.semanticscholar.org/paper/36a4b1ad97a8f71fc6bb8d309e77e248439f693c
b17d557f007244aa3e4367c31348a8926b41509e,2020,Albumin stabilized manganese based nanocomposites with sensitive tumor microenvironment responsivity and their application for efficient SiRNA delivery in brain tumors,Mn iv Based nanoparticles NPs are effective in improving tumor oxygenation hypoxia and reducing endogenous hydrogen peroxide and acidity in the tumor region However the optimized reduction conditions of conventional Mn iv based NPs are generally reported at pH while the usual pH range of the tumor microenvironment TME is The dissatisfactory imaging performance in the weakly acidic environment may limit their further application in tumor diagnosis In this study Mn iii was introduced in a nanoplatform because it is reduced into Mn ii in weakly acidic environments Arg Gly Asp RGD peptide decorated bovine serum albumin BSA was employed as the stabilizer and scaffold to fabricate Mn iii and Mn iv integrated nanocomposites RGD BMnNPs with suitable size good stability and excellent biocompatibility The as prepared NPs showed clear contrast enhancement at pH in vitro as well as sensitive and rapid T weighted imaging performance within the tumor region in a glioblastoma U MG orthotopic model owing to the intrinsic disproportionation reaction of Mn iii in the weakly acidic environment In addition these NPs could be used for efficient siRNA delivery They showed superior advantages in this process including increased tumour uptake improved tumor accumulation and enhanced therapeutic effects with the modulation of the TME These novel albumin stabilized manganese based NPs combined with efficient drug delivery capacity hold great potential to serve as intelligent theranostic agents for further clinical translation,https://www.semanticscholar.org/paper/b17d557f007244aa3e4367c31348a8926b41509e
13b7068defd1d18c9cfdec4b388925eaa5922cb8,2020,Brain tumors Cancer stem like cells interact with tumor microenvironment,Cancer stem like cells CSCs with potential of self renewal drive tumorigenesis Brain tumor microenvironment TME has been identified as a critical regulator of malignancy progression Many researchers are searching new ways to characterize tumors with the goal of predicting how they respond to treatment Here we describe the striking parallels between normal stem cells and CSCs We review the microenvironmental aspects of brain tumors in particular composition and vital roles of immune cells infiltrating glioma and medulloblastoma By highlighting that CSCs cooperate with TME via various cellular communication approaches we discuss the recent advances in therapeutic strategies targeting the components of TME Identification of the complex and interconnected factors can facilitate the development of promising treatments for these deadly malignancies,https://www.semanticscholar.org/paper/13b7068defd1d18c9cfdec4b388925eaa5922cb8
41e900b8ab5d2050ef4aa78f4c4e826114cc2674,2022,Tumor Immune Microenvironment and Immunotherapy in Brain Metastasis From Non Small Cell Lung Cancer,Brain metastasis BM a devastating complication of advanced malignancy has a high incidence in non small cell lung cancer NSCLC As novel systemic treatment drugs and improved more sensitive imaging investigations are performed more patients will be diagnosed with BM However the main treatment methods face a high risk of complications at present Therefore based on immunotherapy of tumor immune microenvironment has been proposed The development of NSCLC and its BM is closely related to the tumor microenvironment the surrounding microenvironment where tumor cells live In the event of BM the metastatic tumor microenvironment in BM is composed of extracellular matrix tissue resident cells that change with tumor colonization and blood derived immune cells Immune related cells and chemicals in the NSCLC brain metastasis microenvironment are targeted by BM immunotherapy with immune checkpoint inhibition therapy being the most important Blocking cancer immunosuppression by targeting immune checkpoints provides a suitable strategy for immunotherapy in patients with advanced cancers In the past few years several therapeutic advances in immunotherapy have changed the outlook for the treatment of BM from NSCLC According to emerging evidence immunotherapy plays an essential role in treating BM with a more significant safety profile than others This article discusses recent advances in the biology of BM from NSCLC reviews novel mechanisms in diverse tumor metastatic stages and emphasizes the role of the tumor immune microenvironment in metastasis In addition clinical advances in immunotherapy for this disease are mentioned,https://www.semanticscholar.org/paper/41e900b8ab5d2050ef4aa78f4c4e826114cc2674
9006c22b12d3ac124fa57e1a1056ca288ade5bb9,2022,Tumor Immune Microenvironment of Brain Metastases Toward Unlocking Antitumor Immunity,Brain metastasis BrM is a devastating complication of solid tumors associated with poor outcomes Immune checkpoint inhibitors ICI have revolutionized the treatment of cancer but determinants of response are incompletely understood Given the rising incidence of BrM improved understanding of immunobiologic principles unique to the central nervous system CNS and dissection of those that govern the activity of ICIs are paramount toward unlocking BrM specific antitumor immunity In this review we seek to discuss the current clinical landscape of ICI activity in the CNS and CNS immunobiology and we focus in particular on the role of glial cells in the CNS immune response to BrM SIGNIFICANCE There is an urgent need to improve patient selection for and clinical activity of ICIs in patients with cancer with concomitant BrM Increased understanding of the unique immunobiologic principles that govern response to ICIs in the CNS is critical toward identifying targets in the tumor microenvironment that may potentiate antitumor immunity,https://www.semanticscholar.org/paper/9006c22b12d3ac124fa57e1a1056ca288ade5bb9
8c88564d8a8f2d5847c401073f14eaef5246b3fd,2022,Regulation of Tumor Invasion by the Physical Microenvironment Lessons from Breast and Brain Cancer,The success of anticancer therapies is often limited by heterogeneity within and between tumors While much attention has been devoted to understanding the intrinsic molecular diversity of tumor cells the surrounding tissue microenvironment is also highly complex and coevolves with tumor cells to drive clinical outcomes Here we propose that diverse types of solid tumors share common physical motifs that change in time and space serving as universal regulators of malignancy We use breast cancer and glioblastoma as instructive examples and highlight how invasion in both diseases is driven by the appropriation of structural guidance cues contact dependent heterotypic interactions with stromal cells and elevated interstitial fluid pressure and flow We discuss how engineering strategies show increasing value for measuring and modeling these physical properties for mechanistic studies Moreover engineered systems offer great promise for developing and testing novel therapies that improve patient prognosis by normalizing the physical tumor microenvironment Expected final online publication date for the Annual Review of Biomedical Engineering Volume is June Please see http www annualreviews org page journal pubdates for revised estimates,https://www.semanticscholar.org/paper/8c88564d8a8f2d5847c401073f14eaef5246b3fd
1fe9f5f380f59465d28f3b6360a82229315d3058,2023,Glioma derived CCL and CCL mediate migration of immune suppressive CCR CX CR M MDSCs into the tumor microenvironment in a redundant manner,Glioblastoma GBM is the most common and malignant primary brain tumor resulting in poor survival despite aggressive therapies GBM is characterized in part by a highly heterogeneous and immunosuppressive tumor microenvironment TME made up predominantly of infiltrating peripheral immune cells One significant immune cell type that contributes to glioma immune evasion is a population of immunosuppressive hematopoietic cells termed myeloid derived suppressor cells MDSCs Previous studies suggest that a potent subset of myeloid cells expressing monocytic M MDSC markers distinguished by dual expression of chemokine receptors CCR and CX CR utilize CCR to infiltrate into the TME This study evaluated the T cell suppressive function and migratory properties of CCR CX CR MDSCs Bone marrow derived CCR CX CR cells adopt an immune suppressive cell phenotype when cultured with glioma derived factors Recombinant and glioma derived CCL and CCL induce the migration of CCR CX CR MDSCs with similar efficacy KR B CCL and CCL knockdown murine gliomas contain equivalent percentages of CCR CX CR MDSCs compared to KR B gliomas Combined neutralization of CCL and CCL completely blocks CCR expressing cell migration to KR B cell conditioned media CCR CX CR cells are also reduced within KR B gliomas upon combination targeting of CCL and CCL High levels of CCL and CCL are also associated with negative prognostic outcomes in GBM patients These data provide a more comprehensive understanding of the function of CCR CX CR MDSCs and the role of CCL and CCL in the recruitment of these immune suppressive cells and further support the significance of targeting this chemokine axis in GBM,https://www.semanticscholar.org/paper/1fe9f5f380f59465d28f3b6360a82229315d3058
c98b5a511d0d915adee300cf60c3e593edcdd618,2023,Metalloporphyrin MOFs Based Nanoagent Enabling Tumor Microenvironment Responsive Sonodynamic Therapy of Intracranial Glioma Signaled by NIR IIb Luminescence Imaging,Noninvasive sonodynamic therapy SDT shows promise for brain glioma treatment due to deep tissue penetrating capabilities cm of ultrasound and high spatial resolutions Yet this technique is hindered by inefficient production of reactive oxygen species ROS resulting from the hypoxic tumor microenvironment TME high level of ROS scavenger glutathione GSH and the inability to visualize glioma in vivo for precise treatment management and monitoring in current sonosentizers To address these challenges we fabricated a core shell heterostructure sonosensitizer labeled as DFM in which meso tetra carboxyphenyl porphine TCPP porphyrin metal organic frameworks MOF PCN Fe serve as a porous shell to contain approved chemotherapeutics sorafenib SRF to effectively inhibit GSH synthesis while NaErF Yb NaLuF nanoparticles as the core provide TME responsive NIR IIb nm luminescence at for precise optical imaging Coordination of Fe into the macrocycle of TCPP at the MOFs shell is found to besides triggering ferroptosis reduce TCPP phosphorescence decrease and increase the triplet state T oxygen quenching substantially promoting the singlet oxygen generation fold increase Furthermore GSH in TME facilitates the reduction of Fe to Fe thereby eliminating the luminescence quenching of Fe and augmenting the NIR IIb luminescence of Er fold increase for nanoagents accumulation imaging in intracranial glioma realizing dynamical monitoring of SDT processes Compared to control groups in vitro and in vivo experiments confirm the effective ROS generation and results in a fold volume reduction of brain gliomas reaching a survival rate of at days posttreatment,https://www.semanticscholar.org/paper/c98b5a511d0d915adee300cf60c3e593edcdd618
663957a0cbcc20208176bee39475a2cffe7266d1,2020,Targeting the Tumor Microenvironment in Brain Metastasis,None,https://www.semanticscholar.org/paper/663957a0cbcc20208176bee39475a2cffe7266d1
4a9d2f62445c78279c217b5fd8d5c1a2aade0f1e,2022,Systematic analysis of brain and skull ischemic injury expression profiles reveals associations of the tumor immune microenvironment and cell death with ischemic stroke,Background Previous studies have shown that stroke is a potential first sign of neoplasia but the relationship between stroke and cancer remains unclear As a complex brain disease ischemic stroke involves cell death and immunity Thus it is necessary to investigate the association of the tumor immune microenvironment and cell death with ischemic stroke Methods We established a photothrombosis induced ischemic injury model in mouse brain and skull Subsequently we sequenced the whole transcriptome of the injured mouse brain and skull and analyzed the expression profiles To investigate the association of stroke with cell death and cancer we systematically performed gene set enrichment analysis in pan cell death i e apoptosis cuproptosis ferroptosis necroptosis and pyroptosis and the cancer hallmark pathways The time dependent immune cell abundance variations after ischemic injury were estimated Furthermore pan cancer genomic and prognostic analyses of the ischemic injury related gene sets were also performed Results In this study we found that there exist temporal and spatial differences in the gene expression patterns of both the brain and skull with ischemic injury The skull ischemic injury induced changes in the brain transcriptome were particularly great but could recover in a short period while the skull transcriptome variation resulting from brain ischemic injury was long lasting In addition the expression of the genes related to ischemic injury was also associated with pan cell death and the cancer hallmark pathways The changes in the abundance of immune cells indicate that brain ischemic injury may disrupt the immune microenvironment for a longer time while the skull can balance the stability of the immune microenvironment better Moreover the brain ischemic injury related gene sets were highly correlated with a variety of tumors particularly glioblastoma multiforme GBM kidney renal clear cell carcinoma KIRC brain lower grade glioma LGG and uveal melanoma UVM which carry a greater mortality risk after stroke Conclusion This systematic analysis not only helps in the understanding of the changes in the gene expression profiles of both the brain and skull with ischemic injury but also reveals the association of the tumor immune microenvironment and cell death with ischemic stroke,https://www.semanticscholar.org/paper/4a9d2f62445c78279c217b5fd8d5c1a2aade0f1e
0b6f7ac91edbe0a99ae657d65bbf61a6ba6e315f,2022,Prognosis prediction and tumor immune microenvironment characterization based on tryptophan metabolism related genes signature in brain glioma,Glioma is the most common malignant tumor in the central nervous system with no significant therapeutic breakthrough in recent years Most attempts to apply immunotherapy in glioma have failed Tryptophan and its metabolism can regulate malignant features of cancers and reshape immune microenvironment of tumors However the role of tryptophan metabolism in glioma remains unclear In current study we explored the relationships between the expression pattern of tryptophan metabolism related genes TrMGs and tumor characteristics including prognosis and tumor microenvironment of gliomas through analyzing patients samples from multiple public databases and our own cohort Based on expression of TrMGs K means clustering analysis stratified all glioma patients into two clusters with significantly different TrMG expression patterns clinicopathological features and immune microenvironment Furthermore we constructed a tryptophan metabolism related genes signature TrMRS based on seven essential TrMGs to classify the patients into TrMRS low and high risk groups and validated the prognostic value of the TrMRS in multiple cohorts Higher TrMRS represented for potentially more active tryptophan catabolism which could subsequently lead to less tryptophan in tumor The TrMRS high risk group presented with shorter overall survival and further analysis confirmed TrMRS as an independent prognostic factor in gliomas The nomograms uniting TrMRS with other prognostic factors manifested with satisfactory efficacy in predicting the prognosis of glioma patients Additionally analyses of tumor immune landscapes demonstrated that higher TrMRS was correlated with more immune cell infiltration and hot immunological phenotype TrMRS was also demonstrated to be positively correlated with the expression of multiple immunotherapy targets including PD and PD L Finally the TrMRS high risk group manifested better predicted response to immune checkpoint inhibitors In conclusion our study illustrated the relationships between expression pattern of TrMGs and characteristics of gliomas and presented a novel model based on TrMRS for prognosis prediction in glioma patients The association between TrMRS and tumor immune microenvironment of gliomas indicated an important role of tryptophan and its metabolism in reshaping immune landscape and the potential ability to guide the application of immunotherapy for gliomas,https://www.semanticscholar.org/paper/0b6f7ac91edbe0a99ae657d65bbf61a6ba6e315f
3995702cdc767de1534143af82f3811051bc1488,2023,A Trojan Horse Like Biomimetic Nano NK to Elicit an Immunostimulatory Tumor Microenvironment for Enhanced GBM Chemo Immunotherapy,Although the chemo and immuno therapies have obtained good responses for several solid tumors including those with brain metastasis their clinical efficacy in glioblastoma GBM is disappointing The lack of safe and effective delivery systems across the blood brain barrier BBB and the immunosuppressive tumor microenvironment TME are two main hurdles for GBM therapy Herein a Trojan horse like nanoparticle system is designed which encapsulates biocompatible PLGA coated temozolomide TMZ and IL nanoparticles NPs with cRGD decorated NK cell membrane R NKm NP to elicit the immunostimulatory TME for GBM chemo immunotherapy Taking advantage of the outer NK cell membrane cooperating with cRGD the R NKm NPs effectively traversed across the BBB and targeted GBM In addition the R NKm NPs exhibited good antitumor ability and prolonged the median survival of GBM bearing mice Notably after R NKm NPs treatment the locally released TMZ and IL synergistically stimulated the proliferation and activation of NK cells leading to the maturation of dendritic cells and infiltration of CD cytotoxic T cells eliciting an immunostimulatory TME Lastly the R NKm NPs not only effectively prolonged the metabolic cycling time of the drugs in vivo but also has no noticeable side effects This study may offer valuable insights for developing biomimetic nanoparticles to potentiate GBM chemo and immuno therapies in the future,https://www.semanticscholar.org/paper/3995702cdc767de1534143af82f3811051bc1488
d022e3bcd03a55fc7ea6a9f084b29909695ad54c,2023,Single cell histone chaperones patterns guide intercellular communication of tumor microenvironment that contribute to breast cancer metastases,None,https://www.semanticscholar.org/paper/d022e3bcd03a55fc7ea6a9f084b29909695ad54c
76fa6a7bbfe5e99c586ad7e6ab06158984bf4a2e,2023,The Evolution of Tumor Microenvironment in Gliomas and Its Implication for Target Therapy,Gliomas develop in unique and complicated environments that nourish tumor cells The tumor microenvironment TME of gliomas comprises heterogeneous cells including brain resident cells immune cells and vascular cells Reciprocal interactions among these cells are involved in the evolution of the TME Moreover the study of attractive therapeutic strategies that target the TME is transitioning from basic research to the clinic Mouse models are indispensable tools for dissecting the processes and mechanisms leading to TME evolution In this review we overview the paradoxical roles of the TME as well as the recent progress of mouse models in TME research Finally we summarize recent advances in TME targeting therapeutic strategies,https://www.semanticscholar.org/paper/76fa6a7bbfe5e99c586ad7e6ab06158984bf4a2e
02cf79a2aa9c3f40dcb3870186c6841ebf638aef,2021,Genomic profiles and tumor immune microenvironment of primary lung carcinoma and brain oligo metastasis,None,https://www.semanticscholar.org/paper/02cf79a2aa9c3f40dcb3870186c6841ebf638aef
7ed8534b22b1258db0e4bcd8b5cf5879483b0ad2,2021,Comparative analysis of the tumor immune microenvironment of primary and brain metastases of non small cell lung cancer reveals organ specific and EGFR mutation dependent unique immune landscape,None,https://www.semanticscholar.org/paper/7ed8534b22b1258db0e4bcd8b5cf5879483b0ad2
8972c5e1b51548d9f07e560ca60af6dad4ed256e,2023,Agent Based Modelling Reveals the Role of the Tumor Microenvironment on the Short Term Success of Combination Temozolomide Immune Checkpoint Blockade to Treat Glioblastoma,Glioblastoma is the most common and deadly primary brain tumor in adults All glioblastoma patients receiving standard of care surgery radiotherapy chemotherapy i e temozolomide TMZ recur with an average survival time of only months New approaches to the treatment of glioblastoma including immune checkpoint blockade and oncolytic viruses offer the possibility of improving glioblastoma outcomes and have as such been under intense study Unfortunately these treatment modalities have thus far failed to achieve approval Recently in an attempt to bolster efficacy and improve patient outcomes regimens combining chemotherapy and immune checkpoint inhibitors have been tested in trials Unfortunately these efforts have not resulted in significant increases to patient survival To better understand the various factors impacting treatment outcomes of combined TMZ and immune checkpoint blockade we developed a systems level computational model that describes the interplay between glioblastoma immune and stromal cells with this combination treatment Initializing our model to spatial resection patient samples labeled using imaging mass cytometry our model s predictions show how the localization of glioblastoma cells influence therapeutic success We further validated these predictions in samples of brain metastases from patients given they generally respond better to checkpoint blockade compared with primary glioblastoma Ultimately our model provides novel insights into the mechanisms of therapeutic success of immune checkpoint inhibitors in brain tumors and delineates strategies to translate combination immunotherapy regimens more effectively into the clinic SIGNIFICANCE STATEMENT Extending survival times for glioblastoma patients remains a critical challenge Although immunotherapies in combination with chemotherapy hold promise clinical trials have not shown much success Here systems models calibrated to and validated against patient samples can improve preclinical and clinical studies by shedding light on the factors distinguishing responses failures By initializing our model with imaging mass cytometry visualization of patient samples we elucidate how factors such as localization of glioblastoma cells and CD T cell infiltration impact treatment outcomes,https://www.semanticscholar.org/paper/8972c5e1b51548d9f07e560ca60af6dad4ed256e
b1628e0c6afe483d8568da9ec47d06c910a0fa09,2023,Efficacy and Tolerability of Perampanel in Brain Tumor Related Epilepsy A Systematic Review,Background Epilepsy is a frequent comorbidity in patients with brain tumors in whom seizures are often drug resistant Current evidence suggests that excess of glutamatergic activity in the tumor microenvironment may favor epileptogenesis but also tumor growth and invasiveness The selective non competitive amino hydroxy methyl isoxazolepropionic acid AMPA receptor antagonist perampanel PER was demonstrated to be efficacious and well tolerated in patients with focal seizures Moreover preclinical in vitro studies suggested a potential anti tumor activity of this drug In this systematic review the clinical evidence on the efficacy and tolerability of PER in brain tumor related epilepsy BTRE is summarized Methods Five databases and two clinical trial registries were searched from inception to December Results Seven studies and six clinical trials were included Sample size ranged from to patients who received add on PER mean dosage from to mg day for BTRE After a month follow up the responder rate of patients achieving seizure freedom or reduction of seizure frequency ranged from to with a seizure freedom rate of up to Regarding tolerability of patients experienced non severe adverse effects most frequent dizziness vertigo anxiety irritability The retention rate ranged from to However only up to of patients discontinued the drug because of the adverse events Conclusions PER seems to be efficacious safe and well tolerated in patients with BTRE Further randomized studies should be conducted in more homogeneous and larger populations also evaluating the effect of PER on tumor progression overall survival and progression free survival,https://www.semanticscholar.org/paper/b1628e0c6afe483d8568da9ec47d06c910a0fa09
c80f6e6335d2eecb7aac1cd2990d6c42e1e36bb6,2023,PROS shapes the immune suppressive tumor microenvironment and predicts poor prognosis in glioma,Background Glioma is the most malignant cancer in the brain As a major vitamin K dependent protein in the central nervous system PROS not only plays a vital role in blood coagulation and some studies have found that it was associated with tumor immune infiltration However the prognostic significance of PROS in glioma and the underlying mechanism of PROS in shaping the tumor immune microenvironment TIME remains unclear Methods The raw data including RNA seq sgRNA seq clinicopathological variables and prognosis and survival data were acquired from public databases including TCGA GEPIA CGGA TIMER GEO UALCAN and CancerSEA GO enrichment and KEGG pathway analyses were performed using cluster profiler package and visualized by the ggplot package GSEA was conducted using R package cluster profiler Tumor immune estimation resource TIMER and spearman correlation analysis were applied to evaluate the associations between infiltration levels of immune cells and the expression of PROS qRT PCR and WB were used to assay the expression of PROS Wound healing assay transwell chambers assays and CCK assays were performed to assess migration and proliferation ROC and KM curves were constructed to determine prognostic significance of PROS in glioma Results The level of PROS expression was significantly increased in glioma in comparison to normal tissue which was further certificated by qRT PCR and WB in LN and U MG glioma cells High expression of PROS positively correlated with inflammation EMT and invasion identified by CancerSEA which was also proved by downregulation of PROS could suppress cells migration and proliferation in LN and U MG glioma cells GO and KEGG analysis suggested that PROS was involved in disease of immune system and T cell antigen receptor pathway Immune cell infiltration analysis showed that expression of PROS was negatively associated with pDC and NK CD bright cells while positively correlated with Macrophages Neutrophils in glioma Immune and stromal scores analysis indicated that PROS was positively associated with immune score The high level of PROS resulted in an immune suppressive TIME via the recruitment of immunosuppressive molecules In addition Increased expression of PROS was correlated with T cell exhaustion M polarization poor Overall Survival OS in glioma And it was significantly related to tumor histological level age primary therapy outcome The results of our experiment and various bioinformatics approaches validated that PROS was a valuable poor prognostic marker Conclusion Increased expression of PROS was correlated with malignant phenotype and associated with poor prognosis in glioma Besides PROS could be a possible biomarker and potential immunotherapeutic target through promoting the glioma immunosuppressive microenvironment and inducing tumor associated macrophages M polarization,https://www.semanticscholar.org/paper/c80f6e6335d2eecb7aac1cd2990d6c42e1e36bb6
d95af58764b66d3c0b547e484465cfa157a2aafd,2023,Evolution driven crosstalk between glioblastoma and the tumor microenvironment,Glioblastoma GBM is a malignant adult brain tumor for which of patients experience recurrence within a year after surgery Evolution confers treatment resistance capabilities on tumors The diversification of malignant and non malignant i e stromal and immune cell compart ments in the tumor microenvironment TME during tumor evolution eventually results in the formation of a complex interaction network that promotes tumor progression,https://www.semanticscholar.org/paper/d95af58764b66d3c0b547e484465cfa157a2aafd
